comp0,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9
-12.507021598640485,-2.2510563319455743,0.9914189876788616,1.2591512623780174,-1.1735276311760798,0.10578541093294475,1.3014403716231042,-1.2664877847101101,0.11072571075885355,0.7872284438364193
-13.737070733241689,-2.840619794654093,1.7853797137078096,0.34038627021059936,-0.7838751030566392,0.17326390347164555,0.8987018327773257,-1.1200709753132332,0.038206910846493844,0.7062254585334143
-3.9307589857564027,0.12930568139677623,-0.9928960151833287,2.072019959567556,0.9447423484342528,-0.908204067048,1.4358917305236791,-0.641449155784542,-0.5191677872853462,-0.24588180037728236
-10.416975897828404,-3.175070711763356,1.1121158036711576,-0.15888632186295484,0.04109374804223445,0.05926817856990428,0.526255165254558,-0.6878163103492743,0.07803966142842993,0.39854022831035696
-7.115032181066095,-0.34821289414156553,-0.63456025300337,1.6317967161071218,0.30327384046693845,-0.4301284070016121,1.1383810929008895,-0.7934614062494999,-0.39668475478146636,0.220043476534181
-8.678204978413362,-3.361885803916071,0.7850431082960625,-0.18239854932850633,0.521318167222979,0.07314903560734164,0.4358421460493702,-0.4184742224575599,0.09765318347053036,0.3135499789444955
-10.680335471569661,-1.5475658123957632,0.5069949222892961,1.2907707658933518,-0.6466634342119452,0.030892705945870905,1.0491489368846223,-0.9430822216832979,-0.025682492321608637,0.49559526082628624
-12.363739105091941,-2.751573537659348,1.0460561061301128,0.26567611241607686,0.0003512358231633337,0.040789063841942565,0.4654812686025753,-0.6810733805431918,0.009765947327007501,0.34549151795312316
-8.736859746984567,-0.9353859279230863,0.3450487813271391,1.565909931891094,-0.6433937491746189,0.0010740441558991871,0.9984944209305825,-0.7809073145218056,-0.10788551615935367,0.4821161000289403
-4.891593233294741,-2.682737377620188,-1.003797171192525,1.6449316305716257,2.582349755749232,0.10211628831111365,-1.986077955771553,2.1260940822056082,0.7016711304298099,-1.0909255318506543
-5.998192736944559,-0.3559571622594648,0.6340484464481215,1.552267619813809,-0.7190274092474749,0.149948562800146,0.6300668093857874,-0.48483426063275437,-0.11382536116934489,0.3432407790928105
-7.501911657187122,-2.877635671810825,0.3531639927311585,1.5352312652739708,0.5512461085199939,0.3990909819144336,-0.9309998187487663,1.012617627019129,0.7241429778629281,-0.27434261306989555
-7.1754887528401206,-0.6277133869332348,0.9045086345844592,1.5918136172194874,-0.8487679265739938,0.20899273162094403,0.7377077153559036,-0.6021583400112938,0.019135389399951238,0.4991594423172464
1.7176136586125021,-3.022599034191837,-1.2122586577404943,4.674974439857338,2.7119144752527315,1.086420182237558,-3.879300150221919,4.638340355067939,1.9010214381930022,-1.474894617264443
-10.639690230250553,-1.8406770040279838,1.2131278080648982,1.1728495660441918,-1.101304446214423,0.20464656887029864,0.8754004793334934,-0.8984700239097022,0.08710285965276753,0.5920924842364249
-10.080673292838355,-2.8434636551002583,0.7541134105341957,1.0235900237580067,-0.19060428862862386,0.3195392579967005,-0.24750483727697134,0.20775761174307095,0.40903555233448524,-0.0023425267727724096
-8.656541874897266,-1.2061445760277572,0.9267636249662523,1.5018909938450828,-1.0933660737718294,0.22330329854876643,0.8645745479490908,-0.8169669089205551,-0.07364950572801875,0.5310495912520716
-0.6691288739497143,-3.13021637606934,-1.075409450782446,3.8064859007160443,1.6947625651629863,1.0639572311580958,-2.872461763022883,3.564035373619533,1.7278488860571077,-1.0210084684351082
-5.750845304409821,-0.38041063952629334,0.9775978462393657,1.7517248946235757,-0.7478061771366316,0.13216954365475023,0.6359799179142549,-0.3960590081432567,-0.023555777786991382,0.28743941385969096
-6.882932988185986,-3.013994193842526,0.2914877324766574,1.7998239516955499,0.42253463108657435,0.5843787235336119,-1.006964573209279,1.2265113305705155,0.9189192118971616,-0.30619846852715715
-12.47191119111876,-2.589740188715915,1.7624565537445518,1.1234109508037402,-1.3152292428088461,0.27379388352986633,1.2333603243984597,-1.2470600264629634,0.29178358495780465,0.8777027595589438
-12.732458931812507,-2.8248175769339863,1.5847690039329694,0.9072563472914016,-0.846443369812511,0.16166183445392182,0.7857269170050372,-0.9407932485163317,0.35794440283590073,0.615517229637378
-3.998399611124813,0.05804103844867533,0.5783005728483055,1.9644711128586965,-0.7840268816247532,0.011116879143835707,0.7197596349247688,-0.37034734522401,-0.13838965427843503,0.15260644477864616
-4.251946416990426,-3.177717288863758,-0.18434611111410382,2.502588877583456,0.877468303495561,0.72293873886274,-1.627757452132179,2.025124905322784,1.1637541430466427,-0.5973807951243013
-10.63365643662573,-1.7758730129653224,1.0736893942873853,1.2770148196220206,-1.0456168217609418,0.22341229888013991,0.8320476625094869,-0.8719283845146028,0.04904509728213184,0.6064393802876836
-10.429444218670604,-2.8281149059418533,0.7499671190505383,0.8377867125770527,-0.056853215392952114,0.27011338006462515,-0.1887129176731743,0.09574268528148312,0.3733242158126952,0.07179227464749462
-8.793620651922907,-1.0990068153802688,0.7112843331307982,1.4986053260033048,-0.9184477887516982,0.23318122211968767,0.7544712058838593,-0.6766256606572648,-0.034026831543380855,0.5240918257986589
-1.87232539183597,-3.23029290147106,-0.8762876474600776,3.2910702414841304,1.6559817596999162,0.8638018036412286,-2.334062788158543,2.9581153849977366,1.4554404882081862,-0.844937782319958
-5.82033353905287,-0.3750412944947972,0.5301952892751919,1.7899181434025935,-0.7700090994262717,0.17070353212468928,0.6004548361917529,-0.3912735709585929,-0.07227973694014879,0.3559746236888684
